komentar,label
tp sdh banyak dn sangat banyak oten yang muallaf yang muallaf sdh baca bibelnya dgn akalnya secara keseluruhan tidak setengah justru krn membaca isi bibelnya yang banyak tidak masuk diakal meninggalkn kristen klu ibu itu sdh termakan doktrin gereja tidak mau gunakan akalnya ttp keras kepala sdh sangat jelas bang zuma jelaskn ttp ngga masuk di hati mrk,ujaran_kebencian
klo klian tidak ingin muslim bongkar bongkar bibblemu stop klian jalan ksana kmari cari org org yang sdh beragama dan di ajak ajak msuk garisten kami muslim di larang keras mengajak ngajak merayu rayu org laen dgn cara apapun tuk memeluk agama islam kcuali org tersebut dgn sendirinya dgn ikhlas mndapatkan hidayahnya sendiri,ujaran_kebencian
supaya ibu mengerti kan ibu ibu ingin yang panjang besar keras puas kan jawaban bang zuma,ujaran_kebencian
canti banget ibu ini coba fikir dalam hati teliti buku panduan agama kamu kasihan paya beribadah mati nanti tidak terima tuhan esa akhirnya masuk negara jahannam,ujaran_kebencian
agama karangan umatnya juga ahli mengarang mana ada karangan jujur,ujaran_kebencian
kreste kristen ini agama apa kristen ini kok tidak ada yang sampai kpd tuhanya caranya mlh di lak nat menurut saya,ujaran_kebencian
ibu ibu bpk penganut agama buatan ya itu katanya agama kresten sudah banyak campur tangan manusia hh manusia sama pintarnya dengan tuhan esa nabi saja tidak bisa buat agama dasar pengikuti setan setan,ujaran_kebencian
kristen itu kalau ngomong tk pernah pake dahlil kitabnya sendiri aja tidak faham artinya masak di percaya jadi ajaran agama ya eror semua jadinya,ujaran_kebencian
kafir ini menurut mereka kita ini asal ngomong setelah di kasi tau bibelmya sendiri bahasanya pelan ini lah kafir alias penghuni surga,ujaran_kebencian
org kafir y kyk itu ngelesnya dk masuk akal itulh klu pengikut syetan,ujaran_kebencian
ksihan x oten sllu di prmalukn di rom diskusi lintas agama inilah klu mau menganut agama tidak jelas asal usul di buat oleh iblis,ujaran_kebencian
bersyukurlah wahai oten dengan ada nya apologet islam yang menyampaikan kebenaran agar kalian bisa selamat bukan nya tersesat di agama kristen kalian,ujaran_kebencian
boru manurung bang zuma hanya membacakan tentang apa yang tertulis dalam buku dari yunani isi yang benar orisinil jadi dengarkan jangan ngamok ngamokmacam kerasukan iblis seharusnya kalian berterima kasih kepada bang zuma kalian telah mendapat pencerahan yang benar mengerti kalian kristen,ujaran_kebencian
klu kta agama islam yang pstinya tamat bacaannya klu mereka tidak pernah tamat,ujaran_kebencian
kristen tidak perlu d hina krn mmng sdh hina dn nista,ujaran_kebencian
oten yang debat rata rata bodoh ngeyel tidak paham bibel kitabnya sendiri dan bibel justru jadi musuh agama kristen,ujaran_kebencian
ternyata para pengikut organisasi sekte ajaran pagan kafir sesat kristen itu adlh korban pembodohan dan penyesatan yang telah di lkkan oleh kbbi dan lai sebab kbbi dan lai itu adlh penerus sie sang penyesat paulus cs beserta raja romawi yunani kuno sie sang penyembah dewa matahari dan sesungguhnya tanggal desember itu bukanlah hari kelahirannya sie yesus tapi hari kelahirannya dewa matahari sesembahannya sie sang raja romawi yunani kuno,ujaran_kebencian
dungunya para pengikut organisasi sekte ajaran pagan kafir sesat kristen itu tidak memahami original teks aslinya buka sesat biblosnya mereka sendiri,ujaran_kebencian
oten betina menanyakan apa manfaatnya gurunda zuma membaca bible bagi kita kaum muslim banyak manfaatnya seperti kami sbgai umat muslim terbangun dr tidur panjang akibat pembodohan misionaris kami sbgai muslim semakin kuat n yakin bahwa islam adalah jalan kebenaran semakin banyak oten yang waras n jadi mualaf,ujaran_kebencian
memang benar apa yang di katakan oleh para pengikut organisasi sekte ajaran pagan kafir sesat kristen itu bahwa para pengikut organisasi sekte ajaran pagan kafir sesat kristen itu adlh terdiri dari golongan manusia manusia yang mmlki mengidap gejala penyakit kejiwaan atau terdiri dari golongan manusia manusia yang otak dan akalnya sdh tidak sehat,ujaran_kebencian
super bodoh oten ini bahasa aslinya yunani terjemahan bahasa indo memang pohon kocak oten,ujaran_kebencian
agama kristen penyembah anak manusia dari segi mknan nya aja g ada halal dan haram nya smua bintang yang ada di bumi ini halal bgi agama kristen tikus belatung sm cacing di mkn halal bagi agama kristen,ujaran_kebencian
kafir itu tukang ngarang ,ujaran_kebencian
sdr i ummat kristen untuk menge tahu i siapa saja yang akan masuk sorga menurut yesus dan bagaimana sikap yesus kepada orang orang yang memanggil nya tuhan ummat kristen pada akhir zaman nanti hari ter akhir maka pahami lah kata kata yesus yang tercantum dalam bible matius tb berikut bukan setiap orang yang berseru kepada ku tuhan tuhan akan masuk ke dalam kerajaan sorga melainkan dia yang melakukan kehendak bapa ku yang di sorga pada hari terakhir banyak orang akan berseru kepada ku tuhan tuhan bukankah kami bernubuat demi nama mu dan mengusir setan demi nama mu dan mengadakan banyak mujizat demi nama mu juga pada waktu itulah aku akan berterus terang kepada mereka dan berkata aku tidak pernah mengenal kamu enyahlah dari pada ku kamu sekalian pembuat kejahatan jelas ya yesus mengatakan bahwa orang orang yang akan masuk kerajaan sorga adalah yang me laku kan ke hendak tuhan allah bukan yang memanggil dan me nyembah yesus sebagai tuhan dan pada akhir zaman nanti yesus akan meng usir orang orang yang menanggil nya tuhan yang ber nubuat meng usir setan dan ber mukjizat demi nama yesus ummat kristen karena telah ber buat jahat me langgar perintah tuhan allah ke hendak dan perintah tuhan allah yang di ajar kan oleh yesus inti nya adalah mengenal atau me yakini allah lah satu satu nya tuhan yang benar ber ibadah me nyembah hanya kepada tuhan allah saja mengenal yesus adalah utusan allah se orang nabi yang me nyampai kan firman dari tuhan allah kepada ummat israel jadi jelas yesus itu bukan tuhan allah maka ummat kristen yang meng anggap dan me nyembah yesus sebagai tuhan allah telah ber buat jahat me langgar ke hendak allah dan mereka tidak akan masuk kerajaan sorga paham ya gunakan akal sehat agar tidak lagi sesat meng anggap yesus sebagai tuhan allah ok,ujaran_kebencian
meskipun di depan publik seperti di medsos ini tidak di akui dengan terus terang tetapi masyarakat umum tahu terutama ummat islam melihat dan merasakan betapa gencar nya missi kristenisasi yang di laku kan oleh ummat kristen untuk meng kristen kan ummat islam indonesia dengan segala cara dan ber bagai iming iming karena memang amanat agung ajaran kristen me wajib kan ummat kristen terutama para pemuka nya pastor pendeta dll untuk mengabarkan bible biblos kepada segala bangsa dan makhluk guna menjadikan ummat manusia murids yesus masuk menganut ajaran kristen dengan target dan tujuan utama akan mem baptis masuk kristen mereka yang percaya dan meng hukum mereka yang tidak percaya maka untuk menghadapi kegiatan kristenisasi inilah penting nya sdr zuma cs apii terus menerus ber da wah di jalur kristologi pengetahuan tentang ajaran kristen untuk mem bahas dan men jelas kan ajaran kristen baik melalui acara dialog debat dan diskusi dalam medsos ini maupun kegiatan ceramah secara monolog dan tausiah ditempat tempat terbuka bagi masyarakat muslim untuk mem bekali dan mem bentengi ummat islam agar tidak menjadi korban buta di murtad kan oleh ummat kristen karena ke tidak tahu an terhadap ajaran kristen yang se benar nya ok sdr zuma cs apii teruslah ber da wah di jalur kristologi meskipun mendapat banyak hambat an dan tantang an dari ummat kristen yang merasa terganggu missi kristenisasi nya semoga lancar dan di rahmati allah swt,ujaran_kebencian
bible biblos itu bukan al kitab karena bible adalah kumpulan buku buku yang ber isi karangan dari para penulis nya berdasarkan hasil penelitian atas kisah hidup yesus dll yang belum tentu benar jadi bukan firman dari tuhan ummat kristen malah usil dan sesat menyebut bible nya sebagai al kitab agar di anggap sebagai firman dari tuhan yang benar sedangkan al kitab adalah sebuah buku suci yang ber isi firman dari tuhan allah yang benar yang telah di terima oleh para nabi rasul utusan nya yaitu taurat oleh nabi musa zabur mazmur oleh nabi daud injil oleh nabi isa al masih dan al qur an adalah firman allah yang di terima oleh nabi muhammad saw paham ya,ujaran_kebencian
ummat kristen merasa ter pojok dan takut ter bongkar ke sesat an ajaran kristen nya oleh gencar nya pem bahas an dan pen jelas an tentang bible ajaran kristen dari sdr zuma cs apii maka mereka berusaha menghalangi untuk menghentikan da wah kristologi pengetahuan tentang ajaran kristen dari sdr zuma cs itu padahal dilain pihak ummat kristen gencar me laksana kan amanat agung ajaran kristen nya dengan missi kristenisasi untuk meng kristen kan ummat manusia termasuk ummat islam indonesia lalu mengapa ummat kristen keberatan dan melarang sdr zuma cs mem bahas ajaran kristen mereka mau nya agar ummat islam hanya menerima dan me nelan begitu saja ajaran kristen yang mereka jaja kan tanpa membahas dan me mahami nya ini cara cara penyebaran ajaran kristen yang egois tidak ber imbang dan mau menang sendiri karena tidak memberikan peluang bagi ummat islam untuk mempelajari lebih dalam dan me mahami nya hal ini sungguh konyol dan sepihak karena tidak memberikan kesempatan untuk di bahas dan di pahami baik dalam forum debat diskusi dialog maupun ceramah ceramah ter buka oleh karena itu penting sekali bagi sdr zuma cs apii untuk terus menjelaskan ajaran kristen atau ber da wah di jalur kristologi baik dalam forum dialog debat dan diskusi maupun ceramah monolog untuk memberikan pengetahuan tentang ajaran kristen kristologi guna mem bekali dan mem bentengi ummat islam agar tidak menjadi korban buta di murtad kan oleh ummat kristen dengan missi kristenisasi nya itu paham ya ummat kristen bahwa ajaran agama apapun bebas dibahas dan di jelas kan oleh siapa pun dan dimanapun dan setiap orang bebas memilih keyakinan agama nya asal jangan meng hujat meng hina dan mem fitnah ok,ujaran_kebencian
sdr i ummat kristen untuk mengenal siapa yesus kristus putera maria yang se benar nya maka pahami lah yang di katakan sendiri oleh yesus seperti tercantum dalam bible yohanes matius yohanes tb dan yang dikatakan oleh para murid nya seperti tercantum dalam bible kisah para rasul berikut yohanes sebab segala firman yang engkau sampaikan kepada ku telah ku sampaikan kepada mereka dan mereka telah menerimanya mereka tahu benar benar bahwa aku datang dari pada mu dan mereka percaya bahwa engkaulah yang telah mengutus aku matius jawab yesus aku diutus hanya kepada domba domba yang hilang dari umat israel yohanes tetapi supaya dunia tahu bahwa aku mengasihi bapa dan bahwa aku melakukan segala sesuatu seperti yang diperintahkan bapa kepada ku bangunlah marilah kita pergi dari sini kisah para rasul hai orang orang israel dengarlah perkataan ini yang aku maksudkan ialah yesus dari nazaret seorang yang telah ditentukan allah dan yang dinyatakan kepadamu dengan kekuatan kekuatan dan mujizat mujizat dan tanda tanda yang dilakukan oleh allah dengan perantaraan dia di tengah tengah kamu seperti yang kamu tahu jelas ya yesus kristus putera maria adalah se orang utusan allah se orang nabi rasul yang menerima dan me nyampai kan firman dari tuhan allah dan di utus nya hanya bagi umat israel saja yang mengasihi tuhan allah dan me laku kan segala sesuatu atas perintah dari tuhan allah di beri kan di bekali kekuatan dan mukjizat mukjizat oleh tuhan allah sebagai tanda bahwa yesus adalah utusan allah se orang nabi rasul di tengah tengah ummat israel jadi jelas yesus bukan tuhan allah maka ajaran yang meng anggap dan me nyembah yesus sebagai tuhan allah kristen itu tidak benar alias sesat dan syirik paham ya gunakan akal sehat agar tidak lagi sesat meng anggap yesus kristus putera maria sebagai tuhan allah bangun lah mari pergi meninggalkan ajaran yang sesat meng anggap anak manusia yesus putera ny maria sebagai tuhan allah itu ok,ujaran_kebencian
ummat kristen meng anggap ajaran kristen itu dari yesus kristus putera maria tetapi mengapa ummat kristen sesat meng anggap dan me nyembah yesus sebagai tuhan allah padahal yesus sendiri tegas meng ajar kan kepada ummat israel agar me yakini dan ber ibadah me nyembah hanya kepada tuhan allah saja dan mengenal yesus sebagai utusan allah se orang nabi rasul yang di utus nya bagi ummat israel jadi jelas yesus kristus putera ny maria itu bukan tuhan allah lalu mengapa dan siapa yang meng ajar kan ummat kristen meng anggap dan me nyembah yesus sebagai tuhan allah,ujaran_kebencian
susah diskusi sama orang bodoh ngak paham bukunya sendiri makanya belajar seperti bang zuma supaya pintar,ujaran_kebencian
iblis perempuan jangan diskusi tidak berilmu gonggong terus,ujaran_kebencian
di bilangin bodoh kalian tidak trima coba kalian tanyakan ke pendeta kalian apa benar yang di ucapkan bg zuma masalah di matikan di miut mic karna kalian nyerocos tidak brenti saat orang bicara wajar lah orang banyak mualaf karna mereka mulai pintar menilai dan tau mana yang benar,ujaran_kebencian
manfaatnya banyak yang mualaf dong setelah mendengar paparan bang zuma itu ibu ini yang tidak mau mendengarkan atau penjelasan kepada kebenaran yah moga ibu rasmi ini mendapat hidayah amin yarobalalamin,ujaran_kebencian
kristen keturunan semakin doonggookpadahal ini jaman canggih untuk mengetahui sejarah tapi kristen tetapi sajah terbenam dalam kesesatan menyembah setan,ujaran_kebencian
agama tolol ini islam,ujaran_kebencian
sudah pada tua oten kuclup ini tidak pernah tau tex asli bible nya makanya bodoh permanen oten,ujaran_kebencian
ajaran oteng bani kulub najis wajar diikuti oleh org dungu dan tidak waras itulah ajaran hadiah dri iblis layaklah oteng penghuni jahanam hnya demi perpuluhan dan jemaat yang akan punah,ujaran_kebencian
ibu tantrum kerasukan iblis yang telah menguasai jiwanya ibu kalian baca bible dg teliti seksama dan fahami jgn krn doktrin grj kalian sesat hanya imani saja tanpa akal menuju neraka jahanam kekal bersama iblis,ujaran_kebencian
oten betina iblisnya ngamuk tidak terima klo tuhanya mati diatas pohon sesuai dalil yang bener ini msh dunia jgn sampe klo diakhirat br sadar bakal kekal sengsara wahai oten,ujaran_kebencian
betul kata oten itu bg zuma jesus datang ke org sakit mereka ini memang sdh sakit gila akut hadir benar kalau mau gila akut jadi lah oten bodoh,ujaran_kebencian
karena kristen itu bodoh jadi gx tahu kebenaran semua penyesat penerusnya iblis,ujaran_kebencian
diserbu ras terkuatt bg zuma merepet ibu ini,ujaran_kebencian
hanya iblis yang membangkang aturan tuhan,ujaran_kebencian
bodoh sekali oten ini sepatutnya terjemahan bible harus sama mksud dgn bahasa aslinya bukannya di pelintir kalo oten itu berakal pnya otak psti akn ada rasa curiga knp terjemahannya bnyk ngk sama,ujaran_kebencian
oten oten kebodohan di pelihara inilah ajaran paulus dan iblis mu kau jadikan tuhan mu akibatnya akal tidak berpungsi,ujaran_kebencian
oten memang kagak punya rasa malu debat asal memang keras ngomong tak berdalil,ujaran_kebencian
data vs dusta berat emang berat tapi itulah c dia oten dan pasti memperbodoh diri ingat langit dan bumi serta isi nya apapun itu dah pasti ciptaannya,ujaran_kebencian
demi tuhan yang maha kuasa ajaran nya yesus perintah nya yesus ke hendak nya yesus ibadah nya yesus pasti jadi musuh nya keristen oten pasti umat paulus keristen oten pasti hamba setan iblis lak natullah,ujaran_kebencian
yesus berkata hai bani israel katakanlah allahu ahad lailaha ila hua solatlah malam fazar duhur dan asar basuhlah tangan dan kakimu saat memasuki bait suci lepaskan sandalmu dan katakan lah allahu akbar angkat tangan mu amin tuku lalu sujud sampai wajahmurnyentuh tanah apakah sekarang semua itu dilakukan oleh orang kristen dulu semua itu dilakukan umat nasrani mereka tak makan babi dan berpuasa malaikat mendatangi maryam hai maryam sunatkannlah anakmu bayi isa itu itulah ajaran yesus yang sebenarnya dan digereja dulu ada pohon kurma tempat yesus dilahirkan bukan kandang embe dan yesus tidak lahir bulan desember tanggal karena saat itu sedang musim salju dan yesus tidak memotong cemara saat ulang tahunya hari kelahiran itu adalah hari lahirnya dewa heros dewa yunani cesar agung orang romawi dan pembesar majusi di parisi,ujaran_kebencian
